JournalNr NHMO	Journal_Init	Journal_Nummer	Journal_Bokstav	Dyregr.1	Dyregr.2	Dyregr.3	Familie	scientificName	Autor	Typebetegnelse	country	Lokalitet, detaljer	OrigLokalitet	StasjonsNr	SkrapNr	eventDate	dato_Max	HOH	Dybde_Min	Dybde_Max	AntallsAngivelse	Antall	Kj�nn	Preparat	PrepMetode	Substrat	Vert	Parasitt	Ekspedisjon	Medium	Fangstredskap	recordedBy	Det	Tilstand	Merknad																																																																
F23214	F	23214		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Stangholmen - M�kkalasset		Stangholmen - M�kkalasset	6		21.07.1953	21.07.1953	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F22943	F	22943		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Stangholmen - M�kkalasset		Stangholmen - M�kkalasset	76		01.08.1953	01.08.1953	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, P.		Dt.: McLaughlin 1973-1994.																																																																
F22952	F	22952		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Stangholmen - M�kkalasset		Stangholmen - M�kkalasset	73		31.07.1953	31.07.1953	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, P.		Dt.: McLaughlin 1973-1994.																																																																
F22955	F	22955		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Stangholmen - M�kkalasset		Stangholmen - M�kkalasset	5		21.07.1953	21.07.1953	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, P.		Dt.: McLaughlin 1973-1994.																																																																
F23779	F	23779		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Stangholmen - M�kkalasset		Stangholmen - M�kkalasset	2		20.07.1953	20.07.1953	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dyrene i F23779 (Anapagurus chiroacanthus), F23776 (Pagurus bernhardus) og F23781 (Pagurus cuanensis) var i samme glass f�r matr. ble bestemt av P.McLaughlin og reg. med reg.nr.. Originaletikett i F23777. Dt.: P.McLaughlin 1973-1994.																																																																
F23872	F	23872		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Stangholmen - M�kkalasset		Stangholmen - M�kkalasset	77		01.08.1953	01.08.1953	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F22896	F	22896		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store Angret		Store Angr�t, Hvaler 58*59,7'N, 11*1,6'E			06.08.1969	06.08.1969	-	?	?	=	?								Ethanol		Christiansen, Marit Ellen	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994. Bare deler av dyr. R�tten etikett.																																																																
F23892	F	23892		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store Angret		Store Angr�t, Hvaler 58*59,85'N, 11*1,6'E		8	06.08.1969	06.08.1969	-	5	10	=	?								Ethanol		Christiansen, Marit Ellen	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F23878	F	23878		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		N.�.f. Store F�rder, Tj�me	2		06.04.1971	06.04.1971	-	25	25	=	?				Hard bunn				Ethanol	Skrape, trekantskrape	Gunnarsen, T. & Michaelsen, J.	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F23881	F	23881		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		N.�.f. Store F�rder, Tj�me	2		08.04.1971	08.04.1971	-	25	25	=	?				Hard bunn				Ethanol	Skrape, trekantskrape	Gunnarsen, T. & Michaelsen, J.	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F23755	F	23755		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		N� f. Store F�rder, Tj�me	2		06.04.1971	06.04.1971	-	25	25	=	?				Hard bunn				Ethanol	Skrape, trekantskrape	Gunnarsen, T. & Michaelsen, J.	McLaughlin, Patsy		Dyrene i F23755 (Anapagurus chiroacanthus) og F23756 (Pagurus cuanensis) var i samme glass f�r matr. ble bestemt av P.McLaughlin og reg. med reg.nr.. Originaletikett i F23755. Dt.: P.McLaughlin 1973-1994.																																																																
F23757	F	23757		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		N� f. Store F�rder, Tj�me	2		06.04.1971	06.04.1971	-	25	25	=	?				Hard bunn				Ethanol	Skrape, trekantskrape	Gunnarsen, T. & Michaelsen, J.	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F21236	F	21236		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		St. F�rder	4		29.07.1973	29.07.1973	-	?	?	=	?								Ethanol		Michaelsen, J.	Michaelsen, J.																																																																		
F23203	F	23203		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		Store F�rder		4	19.08.1952	19.08.1952	-	?	?	=	?								Ethanol		Hammerstad, Marit Ellen & Christiansen, Bengt	McLaughlin, Patsy																																																																		
F23831	F	23831		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		S� f. Store F�rder, Tj�me	1		06.04.1971	06.04.1971	-	35	35	=	?				Skjellbunn				Ethanol		Gunnarsen, T. & Michaelsen, J.	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F23231	F	23231		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		�.f. Store F�rder Tj�me	2		04.04.1971	04.04.1971	-	15	15	=	?				Skjellsand				Ethanol	Skrape, trekantskrape	Gunnarsen, T. & Michaelsen, J.	McLaughlin, Patsy		Dt.: P. McLaughlin 1973-1994.																																																																
F23237	F	23237		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		�.f. Store F�rder Tj�me	1		05.04.1971	05.04.1971	-	20	20	=	?				Grus, grov				Ethanol	Skrape, trekantskrape	Gunnarsen, T. & Michaelsen, J.	McLaughlin, Patsy		Dt.: P. McLaughlin 1973-1994.																																																																
F23238	F	23238		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		�.f. Store F�rder Tj�me	1		13.04.1971	13.04.1971	-	15	20	=	?				Skjellgrus				Ethanol	Skrape, trekantskrape	Gunnarsen, T. & Michaelsen, J.	McLaughlin, Patsy		Dt.: P. McLaughlin 1973-1994.																																																																
F22960	F	22960		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		�.f. Store F�rder, Tj�me	1		08.04.1971	08.04.1971	-	25	25	=	?				Skjellgrus, Leirholdig				Ethanol	Skrape, trekantskrape	Gunnarsen, T. & Michaelsen, J.	McLaughlin, P.		Dt.: McLaughlin 1973-1994.																																																																
F23785	F	23785		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		�.f. Store F�rder, Tj�me	1		10.04.1971	10.04.1971	-	10	10	=	?				Skjellgrus				Ethanol	Skrape, trekantskrape	Gunnarsen, T. & Michaelsen, J.	McLaughlin, Patsy		Dyrene i F23783 (Pagurus bernhardus), F23784 (Pagurus cuanensis) og F23785 (Anapagurus chiroacanthus) var i samme glass f�r matr. ble bestemt av P.McLaughlin og reg. med reg.nr.. Originaletikett i F23783. Dt.: P.McLaughlin 1973-1994.																																																																
F23882	F	23882		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		�.f. Store F�rder, Tj�me	1		03.04.1971	03.04.1971	-	15	15	=	?				Sand (grov), Cyprina (d�de)				Ethanol	Skrape, trekantskrape	Gunnarsen, T. & Michaelsen, J.	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F21226	F	21226		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		�.f. Store F�rder, Tj�me, Vestf.			10.06.1973	10.06.1973	-	15	15	=	?				Grus				Ethanol	Skrape, trekantskrape	Mehlum & Michaelsen	Michaelsen																																																																		
F23760	F	23760		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		�.f.Store F�rder, Tj�me	2		05.04.1971	05.04.1971	-	25	25	=	?				Skjellsand, grov				Ethanol	Skrape, trekantskrape	Gunnarsen, T. & Michaelsen, J.	McLaughlin, Patsy		Dyrene i F23759 (Pagurus cuanensis) og F23760 (Anapagurus chiroachanthus) var i samme glass f�r matr. ble bestemt av P.McLaughlin og reg. med reg.nr.. Originaletikett i F23759. Dt.: P.McLaughlin 1973-1994.																																																																
F23927	F	23927		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Store F�rder		�.f.Store F�rder, Tj�me	2		05.04.1971	05.04.1971	-	25	25	=	?				Skjellsand, grov				Ethanol	Skrape, trekantskrape	Gunnarsen, T. & Michaelsen, J.	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F23209	F	23209		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Storegrunnen		S. Storegrunnen, Ytre Oslofjord		4	17.09.1953	17.09.1953	-	?	?	=	1	1f							Ethanol		Christiansen, Marit Ellen & Christiansen, Bengt	McLaughlin, Patsy																																																																		
F23205	F	23205		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Storskj�r		�st f. Storskj�r, Dr�bak		3	10.10.1952	10.10.1952	-	?	?	=	?								Ethanol		Hammerstad, Marit Ellen & Christiansen, Bengt	McLaughlin, Patsy																																																																		
F22958	F	22958		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Svenner - Jomfruland		Sven�r - Jomfruland	55		28.07.1953	28.07.1953	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, P.		Dt.: McLaughlin 1973-1994.																																																																
F23739	F	23739		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Svenner - Jomfruland		Sven�r - Jomfruland	20		23.07.1953	23.07.1953	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dyrene i F23737 (Pagurus bernhardus), F23738 (Pagurus cuanensis) og F23739 (Anapagurus chiroacanthus) var i samme glass f�r matr. ble bestemt av P.McLaughlin og reg. med reg.nr.. Originaletikett i F23737. Dt.: P.McLaughlin 1973-1994.																																																																
F23864	F	23864		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Svenner - Jomfruland		Sven�r - Jomfruland	59		29.07.1953	29.07.1953	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F23945	F	23945		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Teineb�en - Bol�rne		Teineboen, Bol�rne, Kristianiafjorden			21.06.1911	21.06.1911	-	11,3	11,3	=	?								Ethanol		"""Hvitfisken"""	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F22895	F	22895		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	8		12.07.1950	12.07.1950	-	?	?	=	1							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F22897	F	22897		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	26		15.07.1950	15.07.1950	-	?	?	=	1							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F22898	F	22898		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund			15.07.1950	15.07.1950	-	?	?	=	1							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F22949	F	22949		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	53		21.07.1950	21.07.1950	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, P.		Dt.: McLaughlin 1973-1994.																																																																
F22973	F	22973		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	12		12.07.1950	12.07.1950	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, P.		Dt.: McLaughlin 1973-1994.																																																																
F22974	F	22974		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	53		21.07.1950	21.07.1950	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, P.		Dt.: McLaughlin 1973-1994.																																																																
F23736	F	23736		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	16		13.07.1950	13.07.1950	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dyrene i F23734 (Pagurus cuanensis), F23735 (Pagurus bernhardus) og F23736 (Anapagurus chiroacanthus) var i samme glass f�r matr. ble bestemt av P.McLaughlin og reg. med reg.nr.. Originaletikett i F23734. Dt.: P.McLaughlin 1973-1994.																																																																
F23742	F	23742		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	19		14.07.1950	14.07.1950	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dyrene i F23741 (Pagurus benhardus), F23742 (Anapagurus chiroacanthus) og F23743 (Pagurus cuanensis) var i samme glass f�r matr. ble bestemt av P.McLaughlin og reg. med reg.nr.. Originaletikett i F23741.Dt.: P.McLaughlin 1973-1994. Dt.: P.McLaughlin 1973-																																																																
F23746	F	23746		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	53		21.07.1950	21.07.1950	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dyrene i F23746 (Anapagurus chiroacanthus) og F23747 (Anapagurus laevis) var i samme glass f�r matr. ble bestemt av P.McLaughlin og reg. med reg.nr.. Originaletikett i F23746. Dt.: P.McLaughlin 1973-1994.																																																																
F23774	F	23774		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	19		14.07.1950	14.07.1950	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dyrene i F23773 (Pagurus cuanensis) og F23774 (Anapagurus chiroachanthus) var i samme glass f�r matr. ble bestemt av P.McLaughlin og reg. med reg.nr.. Originaletikett i F23773. Dt.: P.McLaughlin 1973-1994.																																																																
F23775	F	23775		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	8		12.07.1950	12.07.1950	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dyrene i F23775 (Pagurus bernhardus) og F23776 (Anapagurus chiroacanthus) var i samme glass f�r matr. ble bestemt av P.McLaughlin og reg. med reg.nr.. Originaletikett i F23775. Dt.: P.McLaughlin 1973-1994.																																																																
F23776	F	23776		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	8		12.07.1950	12.07.1950	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dyrene i F23775 (Pagurus bernhardus) og F23776 (Anapagurus chiroacanthus) var i samme glass f�r matr. ble bestemt av P.McLaughlin og reg. med reg.nr.. Originaletikett i F23775. Dt.: P.McLaughlin 1973-1994.																																																																
F23782	F	23782		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	26		15.07.1950	15.07.1950	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dyrene i F23780 (Pagurus bernhardus), F23781 (Pagurus cuanensis) og F23782 (Anapagurus chiroacanthus) var i samme glass f�r matr. ble bestemt av P.McLaughlin og reg. med reg.nr.. Originaletikett i F23780. Dt.: P.McLaughlin 1973-1994.																																																																
F23913	F	23913		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	19		14.07.1950	14.07.1950	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F23917	F	23917		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Torungen - Homborsund		Torungen - Homborsund	31		18.07.1950	18.07.1950	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F23822	F	23822		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Troms�		Troms�			?	?	-	?	?	=	?								Ethanol		E.A.	McLaughlin, Patsy		"P� originaletikett st�r det ogs� ""(Nordm�re)"". Dt.: P.McLaughlin 1973-1994."																																																																
