Order_orig.	Familiy_orig.	Orig._comb.		Described_as	Name	Author	Year	Page	Bar code	Type kind	Are we sure it is a published name?	Conserved as	Where	Associated preparation numbers	Labeled as type	Label(s)	Specimens	Males	Females	Larvae	Pupae	Original description checked?	Author(s)	Year	Title	Reference	Editors	Place	Periodicle	Publisher	Volume	Pages	Expedition	Country	Years	Province/Region/State	District/County/Municip.	This is type locality	Order.	Family	Genus	Combination	Author and year	Status	Reference to curr. taxonomy	Reference to publication of lectotype	Date	Remarks	Recorder	Locality	Country	Invalid details	Current combination established by	Record_ID	Search by bar code	Copy
Lepidoptera	Tortricidae	Anchyloptera myrtillana f. distracta		Form	distracta	Strand	1901	69	10000985	Holotype	TRUE	Pinned	Pinned type collection		FALSE	"Hadsel", "Strand", "Anchyloptera myrtillana Tr. ab. distracta Strand"	1	0	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Hadsel	Yes	Lepidoptera	Tortricidae	Ancylis	Ancylis myrtillana	(Treitschke, 1830)	Invalid			18.10.2005		Aarvik, Leif	Hadsel	Norway	infrasubspecific name		470		0
Lepidoptera	Tortricidae	Anchyloptera myrtillana f. unidentata		Form	unidentata	Strand	1901	69	10001069	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hadsel", "Strand"	1	0	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Hadsel	Unknown	Lepidoptera	Tortricidae	Ancylis	Ancylis myrtillana	(Treitschke, 1830)	Invalid			18.10.2005		Aarvik, Leif	Hadsel	Norway	infrasubspecific name		466		0
Lepidoptera	Tortricidae	Anchyloptera myrtillana f. unidentata		Form	unidentata	Strand	1901	69	10001052	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hadsel", "Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Hadsel	Unknown	Lepidoptera	Tortricidae	Ancylis	Ancylis myrtillana	(Treitschke, 1830)	Invalid			18.10.2005		Aarvik, Leif	Hadsel	Norway	infrasubspecific name		465		0
Lepidoptera	Tortricidae	Anchyloptera myrtillana f. unidentata		Form	unidentata	Strand	1901	69	10001035	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lødingen", "Strand"	0	1	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Lødingen	Unknown	Lepidoptera	Tortricidae	Ancylis	Ancylis myrtillana	(Treitschke, 1830)	Invalid			18.10.2005		Aarvik, Leif	Lødingen	Norway	infrasubspecific name		464		0
Lepidoptera	Tortricidae	Anchyloptera myrtillana f. unidentata		Form	unidentata	Strand	1901	69	10001018	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lødingen", "Strand", "Anchyloptera myrtillana Tr. f. unidentata Strand"	0	1	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Lødingen	Unknown	Lepidoptera	Tortricidae	Ancylis	Ancylis myrtillana	(Treitschke, 1830)	Invalid			18.10.2005		Aarvik, Leif	Lødingen	Norway	infrasubspecific name		463		0
Lepidoptera	Tortricidae	Anchyloptera myrtillana f. unidentata		Form	unidentata	Strand	1901	69	10001001	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lødingen", "Anchy. myrtillana Tr. f. unidentata Strand"	0	1	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Lødingen	Unknown	Lepidoptera	Tortricidae	Ancylis	Ancylis myrtillana	(Treitschke, 1830)	Invalid			18.10.2005		Aarvik, Leif	Lødingen	Norway	infrasubspecific name		462		0
Lepidoptera	Tortricidae	Bactra helgei		Species	helgei	Aarvik	2008	7	10001163	Holotype	TRUE	Pinned+preparation on slide	Pinned type collection	GP LAA 2222	TRUE	"TANZANIA Morogoro Distr. & Town 550-600 m, 3.v.1992, leg. L. Aarvik", "HOLOTYPE, Bactra helgei, Aarvik, Genital prep. 2222 [m], L. Aarvik"	0	1	0	0	0	TRUE	Aarvik, L.	2008	New data on Bactrini (Lepidoptera, Tortricidae) from Africa.	Aarvik 2008			Norwegian Journal of Entomology		55	7-13				Morogoro	Morogoro	Yes	Lepidoptera	Tortricidae	Bactra	Bactra helgei	Aarvik, 2008	Valid	Aarvik 2008		05.09.2005		Aarvik, Leif	Morogoro Town	Tanzania		Aarvik 2004	1176		0
Lepidoptera	Tortricidae	Bactra magnei		Species	magnei	Aarvik	2008	8	10001174	Holotype	TRUE	Pinned+preparation on slide	Pinned type collection	GP LAA 2223	TRUE	"TANZANIA Morogoro Distr. & Town: Kihonda 500 m, 1.vi.1992, leg. L. Aarvik", "HOLOTYPE, Bactra magnei, Aarvik, Genital prep. 2223 [m], L. Aarvik"	0	1	0	0	0	TRUE	Aarvik, L.	2008	New data on Bactrini (Lepidoptera, Tortricidae) from Africa.	Aarvik 2008			Norwegian Journal of Entomology		55	7-13				Morogoro	Morogoro	Yes	Lepidoptera	Tortricidae	Bactra	Bactra magnei	Aarvik, 2008	Valid	Aarvik 2008		05.09.2005		Aarvik, Leif	Kihonda, Morogoro Town	Tanzania		Aarvik 2004	1178		0
Lepidoptera	Tortricidae	Conchylis dubitana v. discordana		Variation	discordana	Strand	1904	153	10003670	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Sireosen Strand.", "Conchylis dubitana Hb. v. discordana Strand"	0	0	1	0	0	TRUE	Strand, E.	1904	Beitrag zur Schmetterlingsfauna Norwegens. III.	E. Strand 1904			Nyt magazin for naturvidenskaberne		42	109-179				Rogaland	Suldal	Unknown	Lepidoptera	Tortricidae	Cochylis	Cochylis dubitana	(Hübner, 1799)	Invalid			24.10.2005		Aarvik, Leif	Erfjord	Norway	infrasubspecific name		572		0
Lepidoptera	Tortricidae	Cryptaspasma kigomana		Species	kigomana	Aarvik	2005	195	10003609	Holotype	TRUE	Pinned+preparation on slide	Pinned type collection	GP LAA 2665	TRUE	"TANZANIA Kigoma Distr.: Tubira Forest 1100 m, 27.x.1989, leg. A. Bjørnstad", "HOLOTYPE, Cryptaspasma kigomana, Aarvik, Genital prep. 2665 [m], L. Aarvik"	0	1	0	0	0	TRUE	Aarvik, L.	2005	Revison of African Cryptaspasma Walsingham, 1900 (Lepidoptera, Tortricidae).	Aarvik 2005			Norwegian Journal of Entomology		51	193-201				Kigoma	Kigoma	Yes	Lepidoptera	Tortricidae	Cryptaspasma	Cryptaspasma kigomana	Aarvik, 2005	Valid	Aarvik 2005		05.09.2005		Aarvik, Leif	Tubira Forest	Tanzania		Aarvik 2005	144		0
Lepidoptera	Tortricidae	Eccopsis morogoro		Species	morogoro	Aarvik	2004	80	10003693	Holotype	TRUE	Pinned+preparation on slide	Pinned type collection	GP LAA 2530	TRUE	"TANZANIA Morogoro Distr. & Town 550-600 m, 5.iv.1992, leg. L. Aarvik", "HOLOTYPE, Eccopsis morogoro, Aarvik, Genital prep. 2530 [m], L. Aarvik"	0	1	0	0	0	TRUE	Aarvik, L.	2004	Revison of subtribe Neopotamiae (Lepidoptera: Tortricidae) in Africa.	Aarvik 2004			Norwegian Journal of Entomology		51	71-122				Morogoro	Morogoro	Yes	Lepidoptera	Tortricidae	Eccopsis	Eccopsis morogoro	Aarvik, 2004	Valid	Aarvik 2004		05.09.2005		Aarvik, Leif	Morogoro Town	Tanzania		Aarvik 2004	141		
Lepidoptera	Tortricidae	Eccopsis ochrana		Species	ochrana	Aarvik	2004	83	10003558	Holotype	TRUE	Pinned+preparation on slide	Pinned type collection	GP LAA 2618	TRUE	"TANZANIA Morogoro Distr. & Town 550-600 m, 16.viii.1992, leg. L. Aarvik", "HOLOTYPE, Eccopsis ochrana, Aarvik, Genital prep. 2618 [f], L. Aarvik"	0	0	1	0	0	TRUE	Aarvik, L.	2004	Revison of subtribe Neopotamiae (Lepidoptera: Tortricidae) in Africa.	Aarvik 2004			Norwegian Journal of Entomology		51	71-122				Morogoro	Morogoro	Yes	Lepidoptera	Tortricidae	Eccopsis	Eccopsis ochrana	Aarvik, 2004	Valid	Aarvik 2004		05.09.2005		Aarvik, Leif	Morogoro Town	Tanzania		Aarvik 2004	142		
Lepidoptera	Tortricidae	Endothenia hebesana ssp. toteniana		Subspecies	toteniana	Opheim	1972	20	10001009	Paratype(s)	TRUE	Pinned+preparation in alcohol	Pinned type collection	Gen. prep. 4696 M. Opheim	TRUE	"Norway EIS 45, Os, Gjøvik: Bråstad 3.VI.1970 leg. L. Aarvik", "Gen. prep. Nr. 4696 [f] teste M. Opheim", "Holotype Endothenia hebesana Wlkr. toteniana Oph."	0	0	1	0	0	TRUE	Opheim, M.	1972	The North American Moth, Endothenia hebesana (Walker, 1863), a member of the Fennoscandian fauna.	Opheim 1972			Entomologist's Record		15 (1)	20-22				Oppland	Gjøvik	Yes	Lepidoptera	Tortricidae	Endothenia	Endothenia hebesana ssp. toteniana	Opheim, 1972	Valid			13.10.2005		Aarvik, Leif	Bråstad	Norway			365		
Lepidoptera	Tortricidae	Endothenia hebesana ssp. toteniana		Subspecies	toteniana	Opheim	1972	20	10000992	Holotype	TRUE	Pinned+preparation in alcohol	Pinned type collection	Gen. prep. 4843 M. Opheim	TRUE	"Norway EIS 45, Os Gjøvik: Rambekk 20.VI.1971 leg. L. Aarvik", "Gen. prep. Nr. 4873 [m] teste M. Opheim", "Holotype Endothenia hebesana Wlkr. toteniana Oph."	0	1	0	0	0	TRUE	Opheim, M.	1972	The North American Moth, Endothenia hebesana (Walker, 1863), a member of the Fennoscandian fauna.	Opheim 1972			Entomologist's Record		15 (1)	20-22				Oppland	Gjøvik	Yes	Lepidoptera	Tortricidae	Endothenia	Endothenia hebesana ssp. toteniana	Opheim, 1972	Valid			13.10.2005		Aarvik, Leif	Rambekk	Norway			364		
Lepidoptera	Tortricidae	Epagoge mehli		Species	mehli	Opheim	1964	179	10000972	10000972	TRUE	Pinned+preparation in alcohol	Pinned type collection	2874 M. Opheim	TRUE	"Vardø 20.7.1962", "R. Mehl leg.", "Genitalunders. 2874 [m], teste M. Opheim", "Holotypus Epagoge mehli Oph. [m]", "Gm 1339 Z.M. Oslo"	0	1	0	0	0	TRUE	Opheim, M.	1964	Epagoge mehli, species nova, from Arctic Norway. Notes on Norwegian Tortricidae I. (Lepidoptera).	Opheim 1964			Norsk entomologisk Tidsskrift		12	179-182				Finnmark	Vardø	Yes	Lepidoptera	Tortricidae	Clepsis	Clepsis mehli	(Opheim, 1964)				03.10.2005		Aarvik, Leif	Vardø	Norway			207		
Lepidoptera	Tortricidae	Eulia ministrana ab. dilutiana		Aberration	dilutiana	Strand	1902	173	10003546	Holotype	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg.", "Eulia ministrana L. ab. dilutiana Strand"	0	0	1	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Eulia	Eulia ministrana	(Linnaeus, 1758)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		518		0
Lepidoptera	Tortricidae	Geita bjoernstadi		Species	bjoernstadi	Aarvik	2004	100	10003592	Holotype	TRUE	Pinned+preparation on slide	Pinned type collection	GP LAA 2532	TRUE	"TANZANIA Geita Distr.: Rubondo Island 1140 m, 26.1.1991, leg. A. Bjørnstad", "HOLOTYPE, Geita bjoernstadi, Aarvik, Genital prep. 2532 [m], L. Aarvik"	0	1	0	0	0	TRUE	Aarvik, L.	2004	Revison of subtribe Neopotamiae (Lepidoptera: Tortricidae) in Africa.	Aarvik 2004			Norwegian Journal of Entomology		51	71-122				Mwanza	Geita	Yes	Lepidoptera	Tortricidae	Geita	Geita bjoernstadi	Aarvik, 2004	Valid	Aarvik 2004		05.09.2005		Aarvik, Leif	Rubondo Isl.	Tanzania		Aarvik 2004	143		0
Lepidoptera	Tortricidae	Lobesia virulenta ssp. mieana		Subspecies	mieana	Falck & Karsholt	1998	123	10003792	Paratype(s)	TRUE	Pinned+preparation on slide	Pinned type collection	NISK 98015	TRUE	"NORWAY EIS 6 AAY, Arendal: Bjelland, Tromøy 26.VI.1955 leg. A. Bakke," "Genital prep. Lepidoptera NISK 98015 teste L. Aarvik Lobesia virulenta Bae & Komai [m]", "PARATYPE Lobesia virulenta ssp. mieana Falck & Karsholt, 1998 [red label]"	0	1	0	0	0	TRUE	Falck, P. & Karsholt, O.	1998	Lobesia virulenta Bae & Komai, 1991 recorded for the first time in Europe, with description of a new subspecies (Lepidoptera, Tortricidae).	Falck & Karsholt 1998			Entomologiske Meddelelser		66	117-126				Aust-Agder	Arendal	No	Lepidoptera	Tortricidae	Lobesia	Lobesia virulenta ssp. mieana	Falck & Karsholt, 1998	Valid	Falck & Karsholt 1998		08.11.2005		Aarvik, Leif	Bjelland, Tromøy	Norway		Falck & Karsholt 1998	964		0
Lepidoptera	Tortricidae	Lobesia virulenta ssp. mieana		Subspecies	mieana	Falck & Karsholt	1998	123	10003776	Paratype(s)	TRUE	Pinned+preparation on slide	Pinned type collection	NISK 98016	TRUE	"Sarpsborg 5/6 21 E. Barca legit.," "Genital prep. Lepidoptera NISK 98016 teste L. Aarvik Lobesia virulenta Bae & Komai [f]", "PARATYPE Lobesia virulenta ssp. mieana Falck & Karsholt, 1998 [red label]"	0	0	1	0	0	TRUE	Falck, P. & Karsholt, O.	1998	Lobesia virulenta Bae & Komai, 1991 recorded for the first time in Europe, with description of a new subspecies (Lepidoptera, Tortricidae).	Falck & Karsholt 1998			Entomologiske Meddelelser		66	117-126				Østfold	Sarpsborg	No	Lepidoptera	Tortricidae	Lobesia	Lobesia virulenta ssp. mieana	Falck & Karsholt, 1998	Valid	Falck & Karsholt 1998		08.11.2005		Aarvik, Leif	Sarpsborg	Norway		Falck & Karsholt 1998	961		0
Lepidoptera	Tortricidae	Lobesia virulenta ssp. mieana		Subspecies	mieana	Falck & Karsholt	1998	123	10003760	Paratype(s)	TRUE	Pinned	Pinned type collection		TRUE	"Sarpsborg 5/6 21 E. Barca legit.," "PARATYPE Lobesia virulenta ssp. mieana Falck & Karsholt, 1998 [red label]"	0	0	1	0	0	TRUE	Falck, P. & Karsholt, O.	1998	Lobesia virulenta Bae & Komai, 1991 recorded for the first time in Europe, with description of a new subspecies (Lepidoptera, Tortricidae).	Falck & Karsholt 1998			Entomologiske Meddelelser		66	117-126				Østfold	Sarpsborg	No	Lepidoptera	Tortricidae	Lobesia	Lobesia virulenta ssp. mieana	Falck & Karsholt, 1998	Valid	Falck & Karsholt 1998		08.11.2005		Aarvik, Leif	Sarpsborg	Norway		Falck & Karsholt 1998	951		0
Lepidoptera	Tortricidae	Lobesia virulenta ssp. mieana		Subspecies	mieana	Falck & Karsholt	1998	123	10003744	Paratype(s)	TRUE	Pinned+preparation on slide	Pinned type collection	ZMO 879	TRUE	"Sarpsborg 25/5 21 E. Barca legit.," "Genital slide Lepidoptera Zool. mus. Oslo [m] 879 teste L. Aarvik Lobesia virulenta Bae & Komai", "PARATYPE Lobesia virulenta ssp. mieana Falck & Karsholt, 1998 [red label]"	0	1	0	0	0	TRUE	Falck, P. & Karsholt, O.	1998	Lobesia virulenta Bae & Komai, 1991 recorded for the first time in Europe, with description of a new subspecies (Lepidoptera, Tortricidae).	Falck & Karsholt 1998			Entomologiske Meddelelser		66	117-126				Østfold	Sarpsborg	No	Lepidoptera	Tortricidae	Lobesia	Lobesia virulenta ssp. mieana	Falck & Karsholt, 1998	Valid	Falck & Karsholt 1998		08.11.2005		Aarvik, Leif	Sarpsborg	Norway		Falck & Karsholt 1998	950		0
Lepidoptera	Tortricidae	Lophoderus ministranus ab. infuscanus		Aberration	infuscanus	Strand	1901	66	10001083	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hammerø", "Strand"	0	1	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Hamarøy	Unknown	Lepidoptera	Tortricidae	Eulia	Eulia ministrana	(Linnaeus, 1758)	Invalid			18.10.2005		Aarvik, Leif	Hamarøy	Norway	infrasubspecific name		440		0
Lepidoptera	Tortricidae	Lophoderus ministranus ab. infuscanus		Aberration	infuscanus	Strand	1901	66	10001049	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Tysfjorden", "Strand", "Lophoderus ministranus L. ab. infuscanus Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Tysfjord	Unknown	Lepidoptera	Tortricidae	Eulia	Eulia ministrana	(Linnaeus, 1758)	Invalid			18.10.2005		Aarvik, Leif	Tysfjord	Norway	infrasubspecific name		439		0
Lepidoptera	Tortricidae	Multiquaestia andersi		Species	andersi	Aarvik & Karisch	2009	28	10021201	Holotype	TRUE	Pinned+preparation on slide	Pinned type collection	GP LAA 2741	TRUE	"TANZANIA, Mpanda District, 55 km S Uvinza, on Mpanda Road, 1660m 9. 11. 1990, A. Bjørnstad 22505", "HOLOTYPE M, Multiquaestia andersi, Aarvik & Karisch, 2009, Genital prep. 2741, L. Aarvik"	1	1	0	0	0	TRUE	Aarvik, L. & Karisch, T.	2009	Revision of Multiquaestia Karisch (Lepidoptera: Tortricidae: Grapholitini).	Aarvik & Karisch 2009			Zootaxa	Magnolia Press (www.mapress.com/zootaxa/)	2026	18-32				Rukwa	Mpanda	Yes	Lepidoptera	Tortricidae	Multiquaestia	Multiquaestia andersi		Valid			06.09.2010		Aarvik, Leif	Uvinza, 55 km S, on Mpanda Road	Tanzania		Aarvik & Karisch 2009	1181		0
Lepidoptera	Tortricidae	Multiquaestia fibigeri		Species	fibigeri	Aarvik & Karsholt	2009	31	10021291	Holotype	TRUE	Pinned+preparation on slide	Pinned type collection		TRUE	"TANZANIA Mbeya Reg., Mbeya Distr.: Mbeya Range, Ipinda 2425 m., 28. xi. 2005, L. Aarvik, M. Fibiger. A. Kingston", "HOLOTYPE M, Multiquaestia fibigeri Aarvik & Karisch, 2009, Genital prep. 2744 L. Aarvik"	1	1	0	0	0	TRUE	Aarvik, L. & Karisch, T.	2009	Revision of Multiquaestia Karisch (Lepidoptera: Tortricidae: Grapholitini).	Aarvik & Karisch 2009			Zootaxa	Magnolia Press (www.mapress.com/zootaxa/)	2026	18-32				Mbeya	Mbeya	Yes	Lepidoptera	Tortricidae	Multiquaestia	Multiquaestia fibigeri		Valid			06.09.2010		Aarvik, Leif	Mbeya Range, Ipinda	Tanzania		Aarvik & Karisch 2009	1184		0
Lepidoptera	Tortricidae	Multiquaestia iringana		Species	iringana	Aarvik & Karsholt	2009	26	10021441	Paratype(s)	TRUE	Pinned	Pinned type collection		TRUE	"TANZANIA  Iringa Reg., Mufindi Distr.: Kigogo Forets 1900 m., 23-25. xi. 2005, L. Aarvik, M. Fibiger. A. Kingston", "PARATYPE F, Multiquaestia iringana Aarvik & Karisch, 2009"	1	1	0	0	0	TRUE	Aarvik, L. & Karisch, T.	2009	Revision of Multiquaestia Karisch (Lepidoptera: Tortricidae: Grapholitini).	Aarvik & Karisch 2009			Zootaxa	Magnolia Press (www.mapress.com/zootaxa/)	2026	18-32				Iringa	Mufindi	Yes	Lepidoptera	Tortricidae	Multiquaestia	Multiquaestia iringana		Valid			06.09.2010		Aarvik, Leif	Kigogo Forest	Tanzania		Aarvik & Karisch 2009	1188		0
Lepidoptera	Tortricidae	Multiquaestia iringana		Species	iringana	Aarvik & Karsholt	2009	26	10021381	Paratype(s)	TRUE	Pinned+preparation on slide	Pinned type collection		TRUE	"TANZANIA  Iringa Reg., Mufindi Distr.: Kigogo Forets 1900 m., 23-25. xi. 2005, L. Aarvik, M. Fibiger. A. Kingston", "PARATYPE F, Multiquaestia iringana Aarvik & Karisch, 2009, Genital prep. 2739 L. Aarvik"	1	0	1	0	0	TRUE	Aarvik, L. & Karisch, T.	2009	Revision of Multiquaestia Karisch (Lepidoptera: Tortricidae: Grapholitini).	Aarvik & Karisch 2009			Zootaxa	Magnolia Press (www.mapress.com/zootaxa/)	2026	18-32				Iringa	Mufindi	Yes	Lepidoptera	Tortricidae	Multiquaestia	Multiquaestia iringana		Valid			06.09.2010		Aarvik, Leif	Kigogo Forest	Tanzania		Aarvik & Karisch 2009	1187		0
Lepidoptera	Tortricidae	Multiquaestia iringana		Species	iringana	Aarvik & Karsholt	2009	26	10021351	Paratype(s)	TRUE	Pinned+preparation on slide	Pinned type collection		TRUE	"TANZANIA  Iringa Reg., Mufindi Distr.: Kigogo Forets 1900 m., 23-25. xi. 2005, L. Aarvik, M. Fibiger. A. Kingston", "PARATYPE M, Multiquaestia iringana Aarvik & Karisch, 2009, Genital prep. 2740 L. Aarvik"	1	1	0	0	0	TRUE	Aarvik, L. & Karisch, T.	2009	Revision of Multiquaestia Karisch (Lepidoptera: Tortricidae: Grapholitini).	Aarvik & Karisch 2009			Zootaxa	Magnolia Press (www.mapress.com/zootaxa/)	2026	18-32				Iringa	Mufindi	Yes	Lepidoptera	Tortricidae	Multiquaestia	Multiquaestia iringana		Valid			06.09.2010		Aarvik, Leif	Kigogo Forest	Tanzania		Aarvik & Karisch 2009	1186		0
Lepidoptera	Tortricidae	Multiquaestia iringana		Species	iringana	Aarvik & Karsholt	2009	26	10021321	Holotype	TRUE	Pinned+preparation on slide	Pinned type collection		TRUE	"TANZANIA  Iringa Reg., Mufindi Distr.: Kigogo Forets 1900 m., 23-25. xi. 2005, L. Aarvik, M. Fibiger. A. Kingston", "HOLOTYPE M, Multiquaestia iringana Aarvik & Karisch, 2009, Genital prep. 2723 L. Aarvik"	1	1	0	0	0	TRUE	Aarvik, L. & Karisch, T.	2009	Revision of Multiquaestia Karisch (Lepidoptera: Tortricidae: Grapholitini).	Aarvik & Karisch 2009			Zootaxa	Magnolia Press (www.mapress.com/zootaxa/)	2026	18-32				Iringa	Mufindi	Yes	Lepidoptera	Tortricidae	Multiquaestia	Multiquaestia iringana		Valid			06.09.2010		Aarvik, Leif	Kigogo Forest	Tanzania		Aarvik & Karisch 2009	1185		0
Lepidoptera	Tortricidae	Multiquaestia kingstoni		Species	kingstoni	Aarvik Karisch	2009	24	10021261	Holotype	TRUE	Pinned+preparation on slide	Pinned type collection	GP LAA 2743	TRUE	"MALAWI Central Region, Lilongwe District:, Ntchisi Forest Reserve, 1560 m. 20. ii. 2004, leg. L. Aarvik", "HOLOTYPE M, Multiquaestia kingstoni, Aarvik & Karisch, 2009, Genital prep. 2743, L. Aarvik"	1	1	0	0	0	TRUE	Aarvik, L. & Karisch, T.	2009	Revision of Multiquaestia Karisch (Lepidoptera: Tortricidae: Grapholitini).	Aarvik & Karisch 2009			Zootaxa	Magnolia Press (www.mapress.com/zootaxa/)	2026	18-32				Central	Lilongwe	Yes	Lepidoptera	Tortricidae	Multiquaestia	Multiquaestia kingstoni		Valid			06.09.2010		Aarvik, Leif	Ntchisi Forest Reserve	Malawi		Aarvik & Karisch 2009	1183		0
Lepidoptera	Tortricidae	Multiquaestia purana		Species	purana	Aarvik & Karsholt	2009	25	10021262	Paratype(s)	TRUE	Pinned+preparation on slide	Pinned type collection		TRUE	"TANZANIA  Iringa Reg., Mufindi Distr.: Kigogo Forets 1900 m., 23-25. xi. 2005, L. Aarvik, M. Fibiger. A. Kingston", "PARATYPE F, Multiquaestia purana Aarvik & Karisch, 2009, Genital prep. 2722 L. Aarvik"	1	0	1	0	0	TRUE	Aarvik, L. & Karisch, T.	2009	Revision of Multiquaestia Karisch (Lepidoptera: Tortricidae: Grapholitini).	Aarvik & Karisch 2009			Zootaxa	Magnolia Press (www.mapress.com/zootaxa/)	2026	18-32				Iringa	Mufindi	Yes	Lepidoptera	Tortricidae	Multiquaestia	Multiquaestia purana		Valid			06.09.2010		Aarvik, Leif	Kigogo Forest	Tanzania		Aarvik & Karisch 2009	1191		0
Lepidoptera	Tortricidae	Multiquaestia purana		Species	purana	Aarvik & Karsholt	2009	25	10021232	Paratype(s)	TRUE	Pinned	Pinned type collection		TRUE	"TANZANIA  Iringa Reg., Mufindi Distr.: Kigogo Forets 1900 m., 23-25. xi. 2005, L. Aarvik, M. Fibiger. A. Kingston", "HOLOTYPE M, Multiquaestia purana Aarvik & Karisch, 2009"	1	1	0	0	0	TRUE	Aarvik, L. & Karisch, T.	2009	Revision of Multiquaestia Karisch (Lepidoptera: Tortricidae: Grapholitini).	Aarvik & Karisch 2009			Zootaxa	Magnolia Press (www.mapress.com/zootaxa/)	2026	18-32				Iringa	Mufindi	Yes	Lepidoptera	Tortricidae	Multiquaestia	Multiquaestia purana		Valid			06.09.2010		Aarvik, Leif	Kigogo Forest	Tanzania		Aarvik & Karisch 2009	1190		0
Lepidoptera	Tortricidae	Multiquaestia purana		Species	purana	Aarvik & Karsholt	2009	25	10021202	Holotype	TRUE	Pinned+preparation on slide	Pinned type collection		TRUE	"TANZANIA  Iringa Reg., Mufindi Distr.: Kigogo Forets 1900 m., 23-25. xi. 2005, L. Aarvik, M. Fibiger. A. Kingston", "HOLOTYPE M, Multiquaestia purana Aarvik & Karisch, 2009, Genital prep. 2724 L. Aarvik"	1	1	0	0	0	TRUE	Aarvik, L. & Karisch, T.	2009	Revision of Multiquaestia Karisch (Lepidoptera: Tortricidae: Grapholitini).	Aarvik & Karisch 2009			Zootaxa	Magnolia Press (www.mapress.com/zootaxa/)	2026	18-32				Iringa	Mufindi	Yes	Lepidoptera	Tortricidae	Multiquaestia	Multiquaestia purana		Valid			06.09.2010		Aarvik, Leif	Kigogo Forest	Tanzania		Aarvik & Karisch 2009	1189		0
Lepidoptera	Tortricidae	Multiquaestia skulei		Species	skulei	Aarvik & Karisch	2009	21	10021231	Paratype(s)	TRUE	Pinned+preparation on slide	Pinned type collection	GP LAA 2741	TRUE	"MALAWI Central Region, Lilongwe District:, Lilongwe 1000 m.,13-31. iii. 1989, leg. Bjarne Skule", PARATYPE M, Multiquaestia skulei, Aarvik & Karisch, 2009, Genital prep. 2742, L. Aarvik"	1	1	0	0	0	TRUE	Aarvik, L. & Karisch, T.	2009	Revision of Multiquaestia Karisch (Lepidoptera: Tortricidae: Grapholitini).	Aarvik & Karisch 2009			Zootaxa	Magnolia Press (www.mapress.com/zootaxa/)	2026	18-32				Central	Lilongwe	Yes	Lepidoptera	Tortricidae	Multiquaestia	Multiquaestia skulei		Valid			06.09.2010		Aarvik, Leif	Lilongwe	Malawi			1182		0
Lepidoptera	Tortricidae	Olethreutes lediana f. albidana		Form	albidana	Strand	1902	174	10003665	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Bosekop.  Strand leg."	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Finnmark	Alta	Unknown	Lepidoptera	Tortricidae	Argyroploce	Argyroploce lediana	(Linnaeus, 1758)	Invalid			24.10.2005		Aarvik, Leif	Bossekop	Norway	infrasubspecific name		525		0
